State,District,Market,Commodity,Modal Price,,
Uttar Pradesh,Mirzapur,Mirzapur,Apple,10150,,
Uttar Pradesh,Mirzapur,Mirzapur,Arhar (Tur/Red Gram)(Whole),7485,,
Uttar Pradesh,Mirzapur,Mirzapur,Arhar Dal(Tur Dal),13100,,
Uttar Pradesh,Mirzapur,Mirzapur,Bengal Gram Dal (Chana Dal),6315,,
Uttar Pradesh,Mirzapur,Mirzapur,Bengal Gram(Gram)(Whole),5700,,
Uttar Pradesh,Mirzapur,Mirzapur,Bhindi(Ladies Finger),1775,,
Uttar Pradesh,Mirzapur,Mirzapur,Black Gram Dal (Urd Dal),9485,,
Uttar Pradesh,Mirzapur,Mirzapur,Bottle gourd,2025,,
Uttar Pradesh,Mirzapur,Mirzapur,Brinjal,2545,,
Uttar Pradesh,Mirzapur,Mirzapur,Cucumbar(Kheera),2215,,
Uttar Pradesh,Mirzapur,Mirzapur,Garlic,7150,,
Uttar Pradesh,Mirzapur,Mirzapur,Green Chilli,4975,,
Uttar Pradesh,Mirzapur,Mirzapur,Gur(Jaggery),4515,,
Uttar Pradesh,Mirzapur,Mirzapur,Lemon,3650,,
Uttar Pradesh,Mirzapur,Mirzapur,Lentil (Masur)(Whole),6515,,
Uttar Pradesh,Mirzapur,Mirzapur,Mustard,5525,,
Uttar Pradesh,Mirzapur,Mirzapur,Mustard Oil,12975,,
Uttar Pradesh,Mirzapur,Mirzapur,Onion,1575,,
Uttar Pradesh,Mirzapur,Mirzapur,Pointed gourd (Parval),3775,,
Uttar Pradesh,Mirzapur,Mirzapur,Pomegranate,7250,,
Uttar Pradesh,Mirzapur,Mirzapur,Potato,1175,,
Uttar Pradesh,Mirzapur,Mirzapur,Pumpkin,1615,,
Uttar Pradesh,Mirzapur,Mirzapur,Raddish,2575,,
Uttar Pradesh,Mirzapur,Mirzapur,Rice,2615,,
Uttar Pradesh,Mirzapur,Mirzapur,Tomato,7950,,
Uttar Pradesh,Mirzapur,Mirzapur,Wheat,2285,,
Uttar Pradesh,Muradabad,Muradabad,Apple,9010,,
Uttar Pradesh,Muradabad,Muradabad,Banana - Green,1730,,
Uttar Pradesh,Muradabad,Muradabad,Bhindi(Ladies Finger),2000,,
Uttar Pradesh,Muradabad,Muradabad,Bottle gourd,1640,,
Uttar Pradesh,Muradabad,Muradabad,Brinjal,1740,,
Uttar Pradesh,Muradabad,Muradabad,Cucumbar(Kheera),1820,,
Uttar Pradesh,Muradabad,Muradabad,Green Chilli,4970,,
Uttar Pradesh,Muradabad,Muradabad,Gur(Jaggery),3540,,
Uttar Pradesh,Muradabad,Muradabad,Kabuli Chana(Chickpeas-White),5840,,
Uttar Pradesh,Muradabad,Muradabad,Mango,2710,,
Uttar Pradesh,Muradabad,Muradabad,Mousambi(Sweet Lime),3680,,
Uttar Pradesh,Muradabad,Muradabad,Onion,1460,,
Uttar Pradesh,Muradabad,Muradabad,Papaya,2500,,
Uttar Pradesh,Muradabad,Muradabad,Pomegranate,6545,,
Uttar Pradesh,Muradabad,Muradabad,Potato,1250,,
Uttar Pradesh,Muradabad,Muradabad,Rice,2710,,
Uttar Pradesh,Muradabad,Muradabad,Tomato,7300,,
Uttar Pradesh,Muradabad,Muradabad,Wheat,2350,,
Uttar Pradesh,Muradabad,Sambhal,Apple,8800,,
Uttar Pradesh,Muradabad,Sambhal,Bottle gourd,750,,
Uttar Pradesh,Muradabad,Sambhal,Brinjal,850,,
Uttar Pradesh,Muradabad,Sambhal,Cauliflower,1050,,
Uttar Pradesh,Muradabad,Sambhal,Onion,1200,,
Uttar Pradesh,Muradabad,Sambhal,Potato,800,,
Uttar Pradesh,Muradabad,Sambhal,Tomato,1500,,
Uttar Pradesh,Muzaffarnagar,Kadhle,Apple,2150,,
Uttar Pradesh,Muzaffarnagar,Kadhle,Bhindi(Ladies Finger),775,,
Uttar Pradesh,Muzaffarnagar,Kadhle,Bitter gourd,775,,
Uttar Pradesh,Muzaffarnagar,Kadhle,Bottle gourd,775,,
Uttar Pradesh,Muzaffarnagar,Kadhle,Brinjal,775,,
Uttar Pradesh,Muzaffarnagar,Kadhle,Cabbage,475,,
Uttar Pradesh,Muzaffarnagar,Kadhle,Cucumbar(Kheera),475,,
Uttar Pradesh,Muzaffarnagar,Kadhle,Ginger(Green),3950,,
Uttar Pradesh,Muzaffarnagar,Kadhle,Green Chilli,2750,,
Uttar Pradesh,Muzaffarnagar,Kadhle,Guava,2150,,
Uttar Pradesh,Muzaffarnagar,Kadhle,Lemon,2950,,
Uttar Pradesh,Muzaffarnagar,Kadhle,Onion,2750,,
Uttar Pradesh,Muzaffarnagar,Kadhle,Potato,775,,
Uttar Pradesh,Muzaffarnagar,Kadhle,Raddish,475,,
Uttar Pradesh,Muzaffarnagar,Kadhle,Sponge gourd,675,,
Uttar Pradesh,Muzaffarnagar,Kadhle,Tomato,3850,,
Uttar Pradesh,Muzaffarnagar,Kairana,Bhindi(Ladies Finger),980,,
Uttar Pradesh,Muzaffarnagar,Kairana,Bitter gourd,1280,,
Uttar Pradesh,Muzaffarnagar,Kairana,Bottle gourd,1680,,
Uttar Pradesh,Muzaffarnagar,Kairana,Brinjal,1780,,
Uttar Pradesh,Muzaffarnagar,Kairana,Cabbage,1580,,
Uttar Pradesh,Muzaffarnagar,Kairana,Colacasia,1980,,
Uttar Pradesh,Muzaffarnagar,Kairana,Cucumbar(Kheera),1180,,
Uttar Pradesh,Muzaffarnagar,Kairana,Garlic,6380,,
Uttar Pradesh,Muzaffarnagar,Kairana,Ginger(Green),6480,,
Uttar Pradesh,Muzaffarnagar,Kairana,Green Chilli,3780,,
Uttar Pradesh,Muzaffarnagar,Kairana,Lemon,6080,,
Uttar Pradesh,Muzaffarnagar,Kairana,Mango,2180,,
Uttar Pradesh,Muzaffarnagar,Kairana,Onion,980,,
Uttar Pradesh,Muzaffarnagar,Kairana,Pumpkin,880,,
Uttar Pradesh,Muzaffarnagar,Khatauli,Banana,2000,,
Uttar Pradesh,Muzaffarnagar,Khatauli,Brinjal,1800,,
Uttar Pradesh,Muzaffarnagar,Shamli,Apple,8165,,
Uttar Pradesh,Muzaffarnagar,Shamli,Arhar (Tur/Red Gram)(Whole),8450,,
Uttar Pradesh,Muzaffarnagar,Shamli,Arhar Dal(Tur Dal),12700,,
Uttar Pradesh,Muzaffarnagar,Shamli,Banana - Green,1930,,
Uttar Pradesh,Muzaffarnagar,Shamli,Barley (Jau),2260,,
Uttar Pradesh,Muzaffarnagar,Shamli,Bengal Gram Dal (Chana Dal),6580,,
Uttar Pradesh,Muzaffarnagar,Shamli,Bengal Gram(Gram)(Whole),5780,,
Uttar Pradesh,Muzaffarnagar,Shamli,Bhindi(Ladies Finger),2465,,
Uttar Pradesh,Muzaffarnagar,Shamli,Bitter gourd,2100,,
Uttar Pradesh,Muzaffarnagar,Shamli,Black Gram (Urd Beans)(Whole),8725,,
Uttar Pradesh,Muzaffarnagar,Shamli,Black Gram Dal (Urd Dal),9565,,
Uttar Pradesh,Muzaffarnagar,Shamli,Bottle gourd,2260,,
Uttar Pradesh,Muzaffarnagar,Shamli,Brinjal,2560,,
Uttar Pradesh,Muzaffarnagar,Shamli,Cucumbar(Kheera),2050,,
Uttar Pradesh,Muzaffarnagar,Shamli,Garlic,6960,,
Uttar Pradesh,Muzaffarnagar,Shamli,Green Chilli,4050,,
Uttar Pradesh,Muzaffarnagar,Shamli,Green Gram (Moong)(Whole),8600,,
Uttar Pradesh,Muzaffarnagar,Shamli,Green Gram Dal (Moong Dal),9560,,
Uttar Pradesh,Muzaffarnagar,Shamli,Gur(Jaggery),4380,,
Uttar Pradesh,Muzaffarnagar,Shamli,Lemon,3050,,
Uttar Pradesh,Muzaffarnagar,Shamli,Lentil (Masur)(Whole),6530,,
Uttar Pradesh,Muzaffarnagar,Shamli,Maize,2125,,
Uttar Pradesh,Muzaffarnagar,Shamli,Masur Dal,8775,,
Uttar Pradesh,Muzaffarnagar,Shamli,Mousambi(Sweet Lime),2900,,
Uttar Pradesh,Muzaffarnagar,Shamli,Mustard,5475,,
Uttar Pradesh,Muzaffarnagar,Shamli,Mustard Oil,12150,,
Uttar Pradesh,Muzaffarnagar,Shamli,Onion,1530,,
Uttar Pradesh,Muzaffarnagar,Shamli,Papaya,2460,,
Uttar Pradesh,Muzaffarnagar,Shamli,Potato,1360,,
Uttar Pradesh,Muzaffarnagar,Shamli,Pumpkin,1540,,
Uttar Pradesh,Muzaffarnagar,Shamli,Rice,2950,,
Uttar Pradesh,Muzaffarnagar,Shamli,Ridgeguard(Tori),3100,,
Uttar Pradesh,Muzaffarnagar,Shamli,Sugar,3865,,
Uttar Pradesh,Muzaffarnagar,Shamli,Tomato,6700,,
Uttar Pradesh,Muzaffarnagar,Shamli,Wheat,2260,,
Uttar Pradesh,Muzaffarnagar,Thanabhawan,Bhindi(Ladies Finger),1140,,
Uttar Pradesh,Muzaffarnagar,Thanabhawan,Bottle gourd,540,,
Uttar Pradesh,Muzaffarnagar,Thanabhawan,Brinjal,540,,
Uttar Pradesh,Muzaffarnagar,Thanabhawan,Cauliflower,540,,
Uttar Pradesh,Muzaffarnagar,Thanabhawan,Cucumbar(Kheera),900,,
Uttar Pradesh,Muzaffarnagar,Thanabhawan,Green Chilli,3920,,
Uttar Pradesh,Muzaffarnagar,Thanabhawan,Lemon,5150,,
Uttar Pradesh,Muzaffarnagar,Thanabhawan,Mango,1100,,
Uttar Pradesh,Muzaffarnagar,Thanabhawan,Pear(Marasebu),1100,,
Uttar Pradesh,Muzaffarnagar,Thanabhawan,Pomegranate,4900,,
Uttar Pradesh,Muzaffarnagar,Thanabhawan,Pumpkin,540,,
Uttar Pradesh,Muzaffarnagar,Thanabhawan,Raddish,440,,
Uttar Pradesh,Muzaffarnagar,Thanabhawan,Sponge gourd,1100,,
Uttar Pradesh,Muzaffarnagar,Thanabhawan,Tomato,7600,,
Uttar Pradesh,Pillibhit,Vishalpur,Apple,8980,,
Uttar Pradesh,Pillibhit,Vishalpur,Arhar Dal(Tur Dal),10000,,
Uttar Pradesh,Pillibhit,Vishalpur,Banana,2840,,
Uttar Pradesh,Pillibhit,Vishalpur,Black Gram Dal (Urd Dal),9260,,
Uttar Pradesh,Pillibhit,Vishalpur,Bottle gourd,1630,,
Uttar Pradesh,Pillibhit,Vishalpur,Brinjal,1730,,
Uttar Pradesh,Pillibhit,Vishalpur,Green Chilli,4970,,
Uttar Pradesh,Pillibhit,Vishalpur,Gur(Jaggery),3540,,
Uttar Pradesh,Pillibhit,Vishalpur,Lemon,4320,,
Uttar Pradesh,Pillibhit,Vishalpur,Onion,1460,,
Uttar Pradesh,Pillibhit,Vishalpur,Potato,1255,,
Uttar Pradesh,Pillibhit,Vishalpur,Rice,2710,,
Uttar Pradesh,Pillibhit,Vishalpur,Tomato,7440,,
Uttar Pradesh,Pillibhit,Vishalpur,Wheat,2380,,
Uttar Pradesh,Pratapgarh,Pratapgarh,Apple,10000,,
Uttar Pradesh,Pratapgarh,Pratapgarh,Arhar Dal(Tur Dal),13120,,
Uttar Pradesh,Pratapgarh,Pratapgarh,Banana - Green,1770,,
Uttar Pradesh,Pratapgarh,Pratapgarh,Bengal Gram Dal (Chana Dal),6120,,
Uttar Pradesh,Pratapgarh,Pratapgarh,Bhindi(Ladies Finger),2280,,
Uttar Pradesh,Pratapgarh,Pratapgarh,Bitter gourd,2300,,
Uttar Pradesh,Pratapgarh,Pratapgarh,Black Gram Dal (Urd Dal),9560,,
Uttar Pradesh,Pratapgarh,Pratapgarh,Bottle gourd,2000,,
Uttar Pradesh,Pratapgarh,Pratapgarh,Brinjal,2700,,
Uttar Pradesh,Pratapgarh,Pratapgarh,Garlic,7000,,
Uttar Pradesh,Pratapgarh,Pratapgarh,Green Chilli,5500,,
Uttar Pradesh,Pratapgarh,Pratapgarh,Gur(Jaggery),4060,,
Uttar Pradesh,Pratapgarh,Pratapgarh,Jack Fruit,1170,,
Uttar Pradesh,Pratapgarh,Pratapgarh,Lemon,3850,,
Uttar Pradesh,Pratapgarh,Pratapgarh,Mousambi(Sweet Lime),4100,,
Uttar Pradesh,Pratapgarh,Pratapgarh,Mustard Oil,14550,,
Uttar Pradesh,Pratapgarh,Pratapgarh,Onion,1600,,
Uttar Pradesh,Pratapgarh,Pratapgarh,Peas(Dry),5300,,
Uttar Pradesh,Pratapgarh,Pratapgarh,Pointed gourd (Parval),3700,,
Uttar Pradesh,Pratapgarh,Pratapgarh,Pomegranate,6300,,
Uttar Pradesh,Pratapgarh,Pratapgarh,Potato,1225,,
Uttar Pradesh,Pratapgarh,Pratapgarh,Pumpkin,1680,,
Uttar Pradesh,Pratapgarh,Pratapgarh,Rice,2730,,
Uttar Pradesh,Pratapgarh,Pratapgarh,Sponge gourd,2300,,
Uttar Pradesh,Pratapgarh,Pratapgarh,Tomato,7830,,
Uttar Pradesh,Pratapgarh,Pratapgarh,Wheat,2300,,
Uttar Pradesh,Raebarelli,Jayas,Apple,10000,,
Uttar Pradesh,Raebarelli,Jayas,Banana,2660,,
Uttar Pradesh,Raebarelli,Jayas,Bhindi(Ladies Finger),2200,,
Uttar Pradesh,Raebarelli,Jayas,Bitter gourd,2175,,
Uttar Pradesh,Raebarelli,Jayas,Bottle gourd,1850,,
Uttar Pradesh,Raebarelli,Jayas,Brinjal,2500,,
Uttar Pradesh,Raebarelli,Jayas,Colacasia,2700,,
Uttar Pradesh,Raebarelli,Jayas,Garlic,6760,,
Uttar Pradesh,Raebarelli,Jayas,Ginger(Green),10600,,
Uttar Pradesh,Raebarelli,Jayas,Green Chilli,5500,,
Uttar Pradesh,Raebarelli,Jayas,Gur(Jaggery),4025,,
Uttar Pradesh,Raebarelli,Jayas,Jack Fruit,1160,,
Uttar Pradesh,Raebarelli,Jayas,Lemon,3750,,
Uttar Pradesh,Raebarelli,Jayas,Mango,2460,,
Uttar Pradesh,Raebarelli,Jayas,Onion,1620,,
Uttar Pradesh,Raebarelli,Jayas,Paddy(Dhan)(Common),2080,,
Uttar Pradesh,Raebarelli,Jayas,Pointed gourd (Parval),3450,,
Uttar Pradesh,Raebarelli,Jayas,Potato,1225,,
Uttar Pradesh,Raebarelli,Jayas,Pumpkin,1550,,
Uttar Pradesh,Raebarelli,Jayas,Rice,2630,,
Uttar Pradesh,Raebarelli,Jayas,Ridgeguard(Tori),2000,,
Uttar Pradesh,Raebarelli,Jayas,Tomato,7900,,
Uttar Pradesh,Raebarelli,Jayas,Wheat,2285,,
Uttar Pradesh,Raebarelli,Lalganj,Arhar Dal(Tur Dal),12400,,
Uttar Pradesh,Raebarelli,Lalganj,Bengal Gram Dal (Chana Dal),5850,,
Uttar Pradesh,Raebarelli,Lalganj,Bhindi(Ladies Finger),1400,,
Uttar Pradesh,Raebarelli,Lalganj,Bitter gourd,1450,,
Uttar Pradesh,Raebarelli,Lalganj,Bottle gourd,1500,,
Uttar Pradesh,Raebarelli,Lalganj,Colacasia,1800,,
Uttar Pradesh,Raebarelli,Lalganj,Garlic,6500,,
Uttar Pradesh,Raebarelli,Lalganj,Green Chilli,5200,,
Uttar Pradesh,Raebarelli,Lalganj,Gur(Jaggery),4000,,
Uttar Pradesh,Raebarelli,Lalganj,Jack Fruit,800,,
Uttar Pradesh,Raebarelli,Lalganj,Lemon,3100,,
Uttar Pradesh,Raebarelli,Lalganj,Onion,1500,,
Uttar Pradesh,Raebarelli,Lalganj,Paddy(Dhan)(Common),2250,,
Uttar Pradesh,Raebarelli,Lalganj,Potato,1000,,
Uttar Pradesh,Raebarelli,Lalganj,Pumpkin,1800,,
Uttar Pradesh,Raebarelli,Lalganj,Rice,2600,,
Uttar Pradesh,Raebarelli,Lalganj,Sponge gourd,1200,,
Uttar Pradesh,Raebarelli,Lalganj,Tomato,7500,,
Uttar Pradesh,Raebarelli,Lalganj,Wheat,2200,,
Uttar Pradesh,Raebarelli,Raibareilly,Apple,9950,,
Uttar Pradesh,Raebarelli,Raibareilly,Arhar Dal(Tur Dal),12615,,
Uttar Pradesh,Raebarelli,Raibareilly,Barley (Jau),2240,,
Uttar Pradesh,Raebarelli,Raibareilly,Bengal Gram(Gram)(Whole),5475,,
Uttar Pradesh,Raebarelli,Raibareilly,Bhindi(Ladies Finger),1380,,
Uttar Pradesh,Raebarelli,Raibareilly,Bitter gourd,1610,,
Uttar Pradesh,Raebarelli,Raibareilly,Black Gram (Urd Beans)(Whole),7920,,
Uttar Pradesh,Raebarelli,Raibareilly,Bottle gourd,1850,,
Uttar Pradesh,Raebarelli,Raibareilly,Brinjal,1750,,
Uttar Pradesh,Raebarelli,Raibareilly,Colacasia,2000,,
Uttar Pradesh,Raebarelli,Raibareilly,Garlic,6850,,
Uttar Pradesh,Raebarelli,Raibareilly,Ginger(Green),9850,,
Uttar Pradesh,Raebarelli,Raibareilly,Green Chilli,5200,,
Uttar Pradesh,Raebarelli,Raibareilly,Jack Fruit,1100,,
Uttar Pradesh,Raebarelli,Raibareilly,Lemon,3215,,
Uttar Pradesh,Raebarelli,Raibareilly,Mousambi(Sweet Lime),4200,,
Uttar Pradesh,Raebarelli,Raibareilly,Mustard,5480,,
Uttar Pradesh,Raebarelli,Raibareilly,Mustard Oil,14600,,
Uttar Pradesh,Raebarelli,Raibareilly,Onion,1610,,
Uttar Pradesh,Raebarelli,Raibareilly,Paddy(Dhan)(Common),2075,,
Uttar Pradesh,Raebarelli,Raibareilly,Papaya,2460,,
Uttar Pradesh,Raebarelli,Raibareilly,Pointed gourd (Parval),3775,,
Uttar Pradesh,Raebarelli,Raibareilly,Pomegranate,6710,,
Uttar Pradesh,Raebarelli,Raibareilly,Potato,1150,,
Uttar Pradesh,Raebarelli,Raibareilly,Pumpkin,1875,,
Uttar Pradesh,Raebarelli,Raibareilly,Rice,2550,,
Uttar Pradesh,Raebarelli,Raibareilly,Sponge gourd,1600,,
Uttar Pradesh,Raebarelli,Raibareilly,Wheat,2205,,
Uttar Pradesh,Raebarelli,Salon,Paddy(Dhan)(Common),2110,,
Uttar Pradesh,Raebarelli,Salon,Potato,1020,,
Uttar Pradesh,Raebarelli,Salon,Wheat,2305,,
Uttar Pradesh,Rampur,Rampur,Apple,9050,,
Uttar Pradesh,Rampur,Rampur,Banana,2860,,
Uttar Pradesh,Rampur,Rampur,Banana - Green,1850,,
Uttar Pradesh,Rampur,Rampur,Bengal Gram(Gram)(Whole),5840,,
Uttar Pradesh,Rampur,Rampur,Bottle gourd,1700,,
Uttar Pradesh,Rampur,Rampur,Brinjal,1750,,
Uttar Pradesh,Rampur,Rampur,Cabbage,1860,,
Uttar Pradesh,Rampur,Rampur,Cauliflower,3400,,
Uttar Pradesh,Rampur,Rampur,Cucumbar(Kheera),1700,,
Uttar Pradesh,Rampur,Rampur,Gur(Jaggery),3500,,
Uttar Pradesh,Rampur,Rampur,Lentil (Masur)(Whole),6850,,
Uttar Pradesh,Rampur,Rampur,Mousambi(Sweet Lime),3600,,
Uttar Pradesh,Rampur,Rampur,Onion,1460,,
Uttar Pradesh,Rampur,Rampur,Papaya,2560,,
Uttar Pradesh,Rampur,Rampur,Pomegranate,6600,,
Uttar Pradesh,Rampur,Rampur,Potato,1245,,
Uttar Pradesh,Rampur,Rampur,Rice,2750,,
Uttar Pradesh,Rampur,Rampur,Tomato,7000,,
Uttar Pradesh,Rampur,Rampur,Wheat,2340,,
Uttar Pradesh,Rampur,Shahabad,Wheat,2150,,
Uttar Pradesh,Saharanpur,Chutmalpur,Bhindi(Ladies Finger),1650,,
Uttar Pradesh,Saharanpur,Chutmalpur,Bitter gourd,1250,,
Uttar Pradesh,Saharanpur,Chutmalpur,Bottle gourd,1600,,
Uttar Pradesh,Saharanpur,Chutmalpur,Brinjal,1600,,
Uttar Pradesh,Saharanpur,Chutmalpur,Colacasia,1700,,
Uttar Pradesh,Saharanpur,Chutmalpur,Green Chilli,3100,,
Uttar Pradesh,Saharanpur,Chutmalpur,Jack Fruit,650,,
Uttar Pradesh,Saharanpur,Chutmalpur,Lemon,3500,,
Uttar Pradesh,Saharanpur,Chutmalpur,Mango (Raw-Ripe),950,,
Uttar Pradesh,Saharanpur,Chutmalpur,Pumpkin,1500,,
Uttar Pradesh,Saharanpur,Chutmalpur,Raddish,1200,,
Uttar Pradesh,Saharanpur,Chutmalpur,Ridgeguard(Tori),1700,,
Uttar Pradesh,Saharanpur,Chutmalpur,Spinach,1600,,
Uttar Pradesh,Saharanpur,Chutmalpur,Tomato,2900,,
Uttar Pradesh,Saharanpur,Nanuta,Banana - Green,1700,,
Uttar Pradesh,Saharanpur,Nanuta,Bhindi(Ladies Finger),1500,,
Uttar Pradesh,Saharanpur,Nanuta,Bottle gourd,1750,,
Uttar Pradesh,Saharanpur,Nanuta,Brinjal,2250,,
Uttar Pradesh,Saharanpur,Nanuta,Cauliflower,3500,,
Uttar Pradesh,Saharanpur,Nanuta,Colacasia,3000,,
Uttar Pradesh,Saharanpur,Nanuta,Cucumbar(Kheera),2200,,
Uttar Pradesh,Saharanpur,Nanuta,Green Chilli,4250,,
Uttar Pradesh,Saharanpur,Nanuta,Lemon,5500,,
Uttar Pradesh,Saharanpur,Nanuta,Onion,1350,,
Uttar Pradesh,Saharanpur,Nanuta,Potato,1500,,
Uttar Pradesh,Saharanpur,Nanuta,Pumpkin,1400,,
Uttar Pradesh,Saharanpur,Nanuta,Tomato,4500,,
Uttar Pradesh,Shahjahanpur,Puwaha,Bhindi(Ladies Finger),2000,,
Uttar Pradesh,Shahjahanpur,Puwaha,Bitter gourd,1970,,
Uttar Pradesh,Shahjahanpur,Puwaha,Bottle gourd,1600,,
Uttar Pradesh,Shahjahanpur,Puwaha,Brinjal,1750,,
Uttar Pradesh,Shahjahanpur,Puwaha,Cucumbar(Kheera),1780,,
Uttar Pradesh,Shahjahanpur,Puwaha,Mango,2800,,
Uttar Pradesh,Shahjahanpur,Puwaha,Onion,1465,,
Uttar Pradesh,Shahjahanpur,Puwaha,Potato,1245,,
Uttar Pradesh,Shahjahanpur,Puwaha,Sponge gourd,1600,,
Uttar Pradesh,Shahjahanpur,Puwaha,Tomato,7500,,
Uttar Pradesh,Shahjahanpur,Puwaha,Wheat,2320,,
Uttar Pradesh,Shahjahanpur,Tilhar,Bottle gourd,525,,
Uttar Pradesh,Shahjahanpur,Tilhar,Colacasia,1820,,
Uttar Pradesh,Shahjahanpur,Tilhar,Cucumbar(Kheera),970,,
Uttar Pradesh,Shahjahanpur,Tilhar,Guava,515,,
Uttar Pradesh,Shahjahanpur,Tilhar,Potato,785,,
Uttar Pradesh,Shahjahanpur,Tilhar,Sponge gourd,977,,
Uttar Pradesh,Shravasti,Payagpur,Ginger(Green),14000,,
Uttar Pradesh,Shravasti,Payagpur,Green Chilli,4000,,
Uttar Pradesh,Shravasti,Payagpur,Lemon,3000,,
Uttar Pradesh,Shravasti,Payagpur,Onion,1400,,
Uttar Pradesh,Shravasti,Payagpur,Potato,1100,,
Uttar Pradesh,Siddharth Nagar,Naugarh,Apple,10080,,
Uttar Pradesh,Siddharth Nagar,Naugarh,Banana - Green,1730,,
Uttar Pradesh,Siddharth Nagar,Naugarh,Bengal Gram(Gram)(Whole),5740,,
Uttar Pradesh,Siddharth Nagar,Naugarh,Bhindi(Ladies Finger),1975,,
Uttar Pradesh,Siddharth Nagar,Naugarh,Bitter gourd,2570,,
Uttar Pradesh,Siddharth Nagar,Naugarh,Bottle gourd,2070,,
Uttar Pradesh,Siddharth Nagar,Naugarh,Brinjal,2735,,
Uttar Pradesh,Siddharth Nagar,Naugarh,Cucumbar(Kheera),2450,,
Uttar Pradesh,Siddharth Nagar,Naugarh,Green Chilli,4850,,
Uttar Pradesh,Siddharth Nagar,Naugarh,Gur(Jaggery),4070,,
Uttar Pradesh,Siddharth Nagar,Naugarh,Mango,2685,,
Uttar Pradesh,Siddharth Nagar,Naugarh,Mousambi(Sweet Lime),4035,,
Uttar Pradesh,Siddharth Nagar,Naugarh,Mustard,5535,,
Uttar Pradesh,Siddharth Nagar,Naugarh,Paddy(Dhan)(Common),1910,,
Uttar Pradesh,Siddharth Nagar,Naugarh,Papaya,2350,,
Uttar Pradesh,Siddharth Nagar,Naugarh,Peas(Dry),5355,,
Uttar Pradesh,Siddharth Nagar,Naugarh,Pointed gourd (Parval),3580,,
Uttar Pradesh,Siddharth Nagar,Naugarh,Pomegranate,7370,,
Uttar Pradesh,Siddharth Nagar,Naugarh,Potato,1225,,
Uttar Pradesh,Siddharth Nagar,Naugarh,Pumpkin,1545,,
Uttar Pradesh,Siddharth Nagar,Naugarh,Rice,2730,,
Uttar Pradesh,Siddharth Nagar,Naugarh,Tomato,7875,,
Uttar Pradesh,Siddharth Nagar,Naugarh,Wheat,2250,,
Uttar Pradesh,Siddharth Nagar,Sahiyapur,Apple,10100,,
Uttar Pradesh,Siddharth Nagar,Sahiyapur,Arhar Dal(Tur Dal),13200,,
Uttar Pradesh,Siddharth Nagar,Sahiyapur,Banana - Green,1815,,
Uttar Pradesh,Siddharth Nagar,Sahiyapur,Bengal Gram(Gram)(Whole),5740,,
Uttar Pradesh,Siddharth Nagar,Sahiyapur,Bottle gourd,2030,,
Uttar Pradesh,Siddharth Nagar,Sahiyapur,Brinjal,2700,,
Uttar Pradesh,Siddharth Nagar,Sahiyapur,Garlic,7430,,
Uttar Pradesh,Siddharth Nagar,Sahiyapur,Green Chilli,4850,,
Uttar Pradesh,Siddharth Nagar,Sahiyapur,Gur(Jaggery),4050,,
Uttar Pradesh,Siddharth Nagar,Sahiyapur,Lentil (Masur)(Whole),6840,,
Uttar Pradesh,Siddharth Nagar,Sahiyapur,Mustard,5530,,
Uttar Pradesh,Siddharth Nagar,Sahiyapur,Onion,1475,,
Uttar Pradesh,Siddharth Nagar,Sahiyapur,Paddy(Dhan)(Common),1915,,
Uttar Pradesh,Siddharth Nagar,Sahiyapur,Peas(Dry),5350,,
Uttar Pradesh,Siddharth Nagar,Sahiyapur,Potato,1220,,
Uttar Pradesh,Siddharth Nagar,Sahiyapur,Rice,2725,,
Uttar Pradesh,Siddharth Nagar,Sahiyapur,Tomato,7960,,
Uttar Pradesh,Siddharth Nagar,Sahiyapur,Wheat,2270,,
Uttar Pradesh,Sitapur,Hargaon (Laharpur),Firewood,240,,
Uttar Pradesh,Sitapur,Hargaon (Laharpur),Mango,1700,,
Uttar Pradesh,Sitapur,Hargaon (Laharpur),Onion,1200,,
Uttar Pradesh,Sitapur,Hargaon (Laharpur),Potato,950,,
Uttar Pradesh,Sitapur,Hargaon (Laharpur),Wheat,2210,,
Uttar Pradesh,Sitapur,Hargaon (Laharpur),Wood,500,,
Uttar Pradesh,Sitapur,Misrikh,Wood,380,,
Uttar Pradesh,Sitapur,Sindholi,Potato,750,,
Uttar Pradesh,Sitapur,Sindholi,Wood,350,,
Uttar Pradesh,Sitapur,Sitapur,Apple,9850,,
Uttar Pradesh,Sitapur,Sitapur,Arhar Dal(Tur Dal),12400,,
Uttar Pradesh,Sitapur,Sitapur,Banana,2700,,
Uttar Pradesh,Sitapur,Sitapur,Bengal Gram(Gram)(Whole),5645,,
Uttar Pradesh,Sitapur,Sitapur,Black Gram Dal (Urd Dal),9025,,
Uttar Pradesh,Sitapur,Sitapur,Bottle gourd,2000,,
Uttar Pradesh,Sitapur,Sitapur,Brinjal,2200,,
Uttar Pradesh,Sitapur,Sitapur,Ginger(Green),9550,,
Uttar Pradesh,Sitapur,Sitapur,Green Chilli,5600,,
Uttar Pradesh,Sitapur,Sitapur,Gur(Jaggery),3645,,
Uttar Pradesh,Sitapur,Sitapur,Lemon,3550,,
Uttar Pradesh,Sitapur,Sitapur,Lentil (Masur)(Whole),6785,,
Uttar Pradesh,Sitapur,Sitapur,Mustard,5450,,
Uttar Pradesh,Sitapur,Sitapur,Onion,1590,,
